1° coordinate,2° coordinate,clusterId
215.293,206.051,1
486.007,126.474,0
259.759,362.143,2
179.626,193.127,1
447.26,109.244,0
193.788,143.007,1
318.457,399.806,2
477.557,163.62,0
246.214,349.467,2
259.23,295.971,2
333.838,435.419,2
290.563,354.814,2
426.798,176.492,0
283.545,372.495,2
147.031,104.151,1
242.197,333.551,2
206.052,159.901,1
156.875,132.134,1
177.268,114.131,1
278.12,336.769,2
255.331,388.975,2
443.842,197.577,0
185.98,220.768,1
178.97,159.024,1
211.046,224.404,1
300.385,360.944,2
197.259,155.591,1
409.386,204.38,0
340.361,363.395,2
407.758,136.912,0
419.073,157.034,0
243.356,368.896,2
440.868,114.946,0
119.394,203.838,1
183.977,204.415,1
441.3,220.309,0
469.084,202.865,0
171.668,70.3087,1
427.15,147.397,0
330.642,314.036,2
288.192,357.222,2
206.938,212.421,1
310.858,369.82,2
412.933,221.918,0
233.516,353.98,2
293.546,408.241,2
265.182,429.523,2
142.674,179.968,1
177.985,175.728,1
483.459,140.935,0
275.435,365.6,2
468.717,194.604,0
262.119,150.852,1
268.91,317.984,2
246.744,156.86,1
405.236,163.583,0
153.782,189.643,1
221.424,164.82,1
421.244,155.51,0
170.258,94.3277,1
247.722,384.729,2
512.067,159.092,0
458.461,93.4917,0
463.166,183.751,0
195.996,144.343,1
233.221,168.448,1
307.358,409.316,2
187.828,136.513,1
223.263,198.081,1
356.508,171.441,0
390.833,230.392,0
159.383,167.641,1
340.989,266.372,2
412.158,118.223,0
442.015,115.299,0
287.101,389.605,2
457.559,147.011,0
324.132,383.064,2
170.395,110.204,1
441.503,213.527,0
308.284,332.949,2
299.337,332.528,2
415.15,110.891,0
147.997,140.747,1
402.171,143.046,0
192.026,216.522,1
327.823,357.438,2
155.821,141.567,1
493.252,172.821,0
280.346,289.703,2
262.477,357.078,2
300.645,366.705,2
311.461,410.452,2
138.177,110.567,1
319.484,308.782,2
468.319,152.978,0
432.826,145.019,0
180.593,219.765,1
370.1,365.637,2
211.401,201.027,1
433.247,120.96,0
378.805,154.77,0
259.056,371.35,2
463.799,150.939,0
226.907,361.568,2
457.577,179.463,0
372.691,248.488,0
131.284,184.728,1
434.873,199.666,0
301.371,383.109,2
218.422,129.391,1
264.858,370.873,2
468.952,120.855,0
261.818,393.364,2
468.429,182.532,0
359.38,405.09,2
203.921,178.492,1
106.658,151.844,1
269.86,425.938,2
410.661,154.216,0
333.233,325.207,2
451.161,169.384,0
108.379,145.762,1
384.172,187.783,0
171.277,102.78,1
219.001,151.527,1
138.724,139.178,1
443.515,141.55,0
397.819,164.908,0
270.162,389.648,2
217.643,421.212,2
413.612,216.318,0
247.847,332.333,2
334.154,369.537,2
491.719,103.8,0
466.725,196.157,0
466.8,187.887,0
435.828,202.557,0
472.65,131.279,0
503.145,175.053,0
280.616,410.65,2
181.023,209.649,1
270.731,336.971,2
318.26,339.287,2
420.548,205.72,0
316.671,383.662,2
165.772,149.587,1
441.13,112.719,0
212.764,210.182,1
427.377,192.861,0
213.898,204.645,1
157.575,109.927,1
224.199,234.424,1
431.137,169.615,0
493.085,184.684,0
225.81,205.214,1
384.605,234.468,0
482.464,153.737,0
268.54,335.651,2
196.05,159.337,1
497.708,130.534,0
326.309,351.59,2
454.909,190.3,0
272.044,369.12,2
174.291,166.143,1
379.942,210.261,0
311.224,364.97,2
442.76,244.873,0
433.451,126.85,0
142.863,164.893,1
216.151,404.355,2
272.611,326.964,2
308.487,422.47,2
313.01,407.635,2
403.579,179.259,0
213.996,136.964,1
162.454,136.663,1
325.864,376.812,2
434.607,177.164,0
193.296,205.372,1
213.341,342.996,2
266.829,363.01,2
293.552,363.621,2
196.473,129.071,1
302.825,312.084,2
459.035,216.306,0
374.219,319.301,2
160.131,147.608,1
183.609,192.915,1
206.885,225.78,1
354.348,385.956,2
396.605,247.249,0
183.791,120.709,1
255.667,288.144,2
148.593,199.482,1
455.091,139.214,0
189.22,146.049,1
330.683,387.212,2
417.713,123.37,0
196.452,110.392,1
469.986,157.198,0
165.874,188.726,1
166.228,138.109,1
261.814,298.476,2
459.615,206.356,0
205.387,176.512,1
324.188,357.484,2
190.661,149.517,1
451.371,195.119,0
193.599,199.068,1
456.247,142.998,0
271.52,327.854,2
280.844,356.954,2
393.268,178.772,0
329.693,349.701,2
433.752,190.583,0
230.054,188.96,1
314.453,376.637,2
182.406,224.203,1
384.785,149.055,0
204.305,172.878,1
440.096,175.119,0
261.041,413.118,2
142.562,149.208,1
451.253,215.972,0
453.723,180.75,0
208.523,207.707,1
477.971,178.987,0
309.817,346.287,2
237.804,350.323,2
421.394,167.584,0
288.62,394.651,2
177.641,195.122,1
244.368,359.607,2
195.827,171.238,1
177.62,229.637,1
243.928,364.038,2
307.62,332.608,2
210.751,139.228,1
398.455,228.968,0
221.857,328.939,2
403.51,223.894,0
198.223,157.739,1
209.92,140.003,1
394.413,243.545,0
346.849,386.479,2
213.124,143.689,1
266.777,365.038,2
404.184,242.32,0
462.525,150.844,0
326.1,339.431,2
213.081,140.539,1
465.214,181.475,0
122.858,145.826,1
352.173,360.499,2
374.059,410.163,2
295.822,314.909,2
267.034,353.946,2
154.486,191.327,1
161.883,185.397,1
324.229,396.552,2
465.699,206.218,0
146.182,153.157,1
175.564,127.831,1
438.55,128.106,0
164.308,195.085,1
294.7,442.301,2
160.072,150.345,1
444.131,189.017,0
441.98,174.287,0
220.086,378.864,2
278.229,417.416,2
177.712,151.1,1
230.902,179.409,1
255.834,338.677,2
397.427,372.44,2
432.401,193.623,0
226.427,340.377,2
203.937,373.982,2
277.413,384.392,2
370.921,231.493,0
194.837,183.43,1
465.172,219.728,0
394.48,194.611,0
205.519,127.176,1
435.901,88.3756,0
170.483,119.711,1
211.283,245.72,1
240.363,142.423,1
195.922,153.463,1
333.251,338.943,2
289.719,400.213,2
214.869,146.766,1
188.744,396.677,2
223.332,329.683,2
452.197,120.611,0
155.792,175.276,1
307.55,311.83,2
165.117,189.723,1
447.759,134.871,0
219.244,145.359,1
479.551,113.742,0
399.939,139.85,0
249.005,369.637,2
200.65,182.726,1
283.319,354.42,2
252.664,326.994,2
418.539,128.965,0
321.121,326.695,2
197.31,172.134,1
210.024,116.541,1
259.407,393.019,2
271.622,376.591,2
200.38,157.804,1
432.315,151.861,0
268.566,359.949,2
295.405,328.839,2
179.322,153.025,1
177.774,116.008,1
488.342,162.834,0
240.903,308.31,2
224.137,182.108,1
348.647,382.463,2
172.513,155.045,1
226.289,106.123,1
216.835,351.519,2
251.483,143.105,1
171.019,150.642,1
179.054,175.387,1
478.272,155.696,0
259.402,438.765,2
434.957,118.211,0
221.752,383.942,2
167.334,191.721,1
391.487,235.198,0
264.031,336.799,2
255.6,371.944,2
129.829,142.207,1
174.905,104.266,1
442.767,188.902,0
335.087,333.294,2
256.271,325.286,2
402.947,148.819,0
469.903,173.309,0
239.08,348.447,2
350.784,364.59,2
155.151,204.903,1
176.574,132.533,1
267.049,351.845,2
155.266,91.1422,1
198.721,181.009,1
323.162,364.662,2
214.221,175.076,1
315.054,360.667,2
456.754,141.55,0
168.865,177.409,1
385.927,229.342,0
140.359,171.126,1
326.191,329.834,2
182.354,207.668,1
400.279,102.133,0
133.424,157.427,1
445.253,125.187,0
439.722,161.269,0
421.861,204.14,0
310.539,327.324,2
334.789,389.522,2
246.592,200.485,1
234.218,405.406,2
174.003,193.503,1
232.314,403.503,2
322.044,318.464,2
409.769,111.422,0
256.808,357.869,2
255.97,433.212,2
432.459,185.104,0
461.323,168.871,0
169.449,192.368,1
143.239,79.6285,1
122.2,192.98,1
156.004,158.676,1
231.571,362.688,2
153.793,200.366,1
262.765,376.86,2
493.145,119.528,0
217.285,347.784,2
166.456,179.11,1
270.284,415.976,2
387.255,191.633,0
455.989,158.493,0
504.351,117.116,0
412.212,211.571,0
213.47,164.268,1
349.024,367.538,2
155.566,187.839,1
226.284,355.254,2
224.504,409.74,2
430.913,207.277,0
178.855,205.68,1
259.636,442.723,2
223.413,184.503,1
286.31,348.902,2
471.733,220.755,0
255.88,328.931,2
233.55,412.686,2
194.674,123.215,1
298.041,374.601,2
439.476,208.461,0
177.973,179.368,1
240.708,374.562,2
286.41,412.57,2
163.15,169.034,1
236.72,399.022,2
157.599,147.398,1
255.924,384.806,2
180.003,222.945,1
367.846,349.105,2
397.898,181.19,0
416.723,87.2393,0
424.438,165.681,0
419.952,226.721,0
467.021,212.063,0
181.833,169.442,1
249.984,377.908,2
186.374,168.607,1
244.042,175.779,1
448.031,198.752,0
424.116,204.893,0
334.85,313.494,2
285.272,327.012,2
212.464,143.361,1
216.205,394.496,2
272.541,315.308,2
184.877,131.632,1
464.117,171.099,0
353.484,297.2,2
367.287,381.183,2
199.55,377.1,2
457.393,198.035,0
209.248,184.574,1
393.87,181.345,0
174.678,146.722,1
193.434,175.645,1
213.778,222.822,1
306.804,269.228,2
256.653,389.624,2
460.372,102.875,0
153.516,221.409,1
258.835,413.203,2
294.067,367.21,2
301.861,375.043,2
302.199,387.177,2
417.346,167.994,0
161.727,130.251,1
150.48,105.148,1
293.722,320.446,2
221.326,234.951,1
181.814,212.57,1
136.218,151.578,1
251.419,346.437,2
153.262,114.905,1
279.703,400.956,2
459.31,164.617,0
193.877,191.119,1
481.005,94.6432,0
298.156,366.951,2
489.837,171.186,0
218.189,222.765,1
472.196,152.679,0
485.261,169.788,0
327.506,342.946,2
503.496,109.906,0
161.027,173.975,1
166.829,199.966,1
190.134,208.23,1
265.54,353.287,2
197.457,312.333,2
433.076,175.39,0
146.484,179.962,1
270.603,317.989,2
302.755,392.044,2
242.921,413.672,2
183.764,122.576,1
177.881,219.809,1
475.558,118.98,0
459.487,216.694,0
268.218,360.602,2
207.682,209.84,1
257.844,159.688,1
329.522,340.251,2
185.504,136.611,1
432.974,180.942,0
165.765,179.849,1
184.375,136.565,1
275.79,367.593,2
408.609,163.293,0
190.559,171.108,1
447.686,141.823,0
194.073,187.591,1
437.475,187.021,0
339.639,303.479,2
191.228,112.652,1
199.228,325.619,2
449.712,149.4,0
144.076,170.307,1
329.698,347.474,2
187.988,114.692,1
231.16,169.821,1
302.216,385.165,2
196.178,205.21,1
408.307,167.7,0
224.448,374.776,2
166.224,153.156,1
176.63,155.818,1
470.349,246.115,0
198.001,151.694,1
295.837,383.171,2
289.832,381.036,2
277.299,343.756,2
311.557,373.816,2
322.133,287.64,2
375.828,120.563,0
261.817,428.292,2
184.899,119.023,1
339.593,218.239,0
430.036,238.493,0
490.597,181.278,0
295.71,339.769,2
120.73,136.838,1
151.878,200.255,1
128.598,150.393,1
167.56,130.257,1
255.458,411.817,2
327.405,338.587,2
246.733,397.812,2
157.833,235.61,1
412.015,134.522,0
297.407,343.151,2
313.256,351.187,2
317.224,403.435,2
449.743,241.233,0
154.753,146.133,1
334.628,356.551,2
195.178,166.505,1
141.469,132.084,1
214.17,379.927,2
254.574,382.448,2
200.657,197.844,1
420.707,122.363,0
230.8,344.797,2
181.905,146.818,1
443.788,134.985,0
308.902,354.533,2
334.671,393.015,2
436.596,134.363,0
306.951,371.456,2
178.745,163.006,1
162.004,139.153,1
433.841,167.403,0
247.462,422.828,2
309.472,365.705,2
405.799,186.838,0
456.269,180.899,0
335.941,354.224,2
350.023,391.588,2
455.327,169.466,0
181.229,174.784,1
189.441,98.1884,1
155.509,203.271,1
203.709,219.08,1
483.709,156.583,0
184.419,207.933,1
105.014,140.85,1
337.842,408.084,2
346.715,263.995,2
331.024,391.95,2
194.221,216.409,1
288.801,321.238,2
219.56,344.509,2
282.154,423.441,2
426.266,198.913,0
183.619,187.886,1
322.239,369.013,2
235.449,343.399,2
328.06,310.449,2
409.11,230.465,0
296.902,310.167,2
309.442,366.451,2
313.068,390.235,2
418.837,237.072,0
185.314,212.38,1
475.717,210.416,0
175.797,152.19,1
493.823,165.683,0
466.183,118.092,0
477.657,128.007,0
139.758,122.834,1
170.597,78.2807,1
220.063,162.617,1
188.541,110.637,1
199.874,154.541,1
183.685,146.542,1
447.863,161.467,0
484.911,117.118,0
146.213,157.39,1
190.083,161.465,1
223.779,198.556,1
414.081,172.453,0
401.149,89.3171,0
477.551,158.746,0
214.557,179.361,1
208.716,220.04,1
417.945,170.729,0
287.483,391.345,2
493.056,134.216,0
314.853,398.064,2
407.675,212.417,0
244.206,127.811,1
285.424,368.523,2
220.188,197.013,1
279.327,412.253,2
203.462,198.571,1
469.476,143.371,0
329.22,342.05,2
203.33,380.957,2
323.814,270.587,2
298.676,378.466,2
311.885,355.172,2
254.088,362.426,2
335.207,384.428,2
433.746,167.997,0
207.748,186.831,1
457.021,173.19,0
246.939,336.576,2
336.252,380.027,2
324.453,314.442,2
467.694,194.941,0
415.16,176.946,0
456.708,145.164,0
479.302,144.002,0
171.601,167.791,1
296.084,351.138,2
278.213,338.042,2
128.21,178.841,1
452.888,224.821,0
384.581,188.168,0
432.441,180.77,0
229.038,100.848,1
286.95,350.687,2
364.012,352.021,2
319.471,355.165,2
218.131,175.019,1
480.098,182.228,0
174.842,124.742,1
469.428,180.054,0
262.88,371.056,2
283.958,279.262,2
469.178,125.043,0
433.153,210.58,0
326.253,374.485,2
450.245,201.654,0
157.399,215.492,1
188.15,229.012,1
209.677,382.849,2
431.352,143.289,0
468.018,168.528,0
399.845,147.387,0
159.878,232.515,1
223.689,311.76,2
335.289,382.054,2
255.103,191.474,1
393.26,142.735,0
416.91,106.939,0
167.059,161.342,1
186.13,140.338,1
300.984,357.371,2
422.098,175.821,0
299.101,384.603,2
181.409,207.86,1
195.046,191.569,1
129.033,214.447,1
307.194,279.474,2
343.299,389.305,2
272.261,342.889,2
312.525,373.814,2
296.189,311.641,2
170.57,99.3808,1
300.451,383.224,2
483.372,88.0057,0
164.116,210.943,1
313.856,413.35,2
180.374,83.6477,1
234.9,381.997,2
502.959,166.208,0
463.128,118.343,0
210.068,194.272,1
401.827,152.424,0
316.532,364.278,2
460.162,144.942,0
174.722,115.743,1
208.311,171.95,1
381.339,403.901,2
203.465,119.932,1
347.276,346.54,2
315.586,346.577,2
508.628,154.833,0
431.216,148.642,0
283.262,405.515,2
166.047,161.151,1
296.388,416.871,2
192.471,224.425,1
445.748,129.251,0
181.946,151.829,1
164.983,114.513,1
321.949,345.207,2
211.252,364.218,2
201.352,131.438,1
229.009,167.729,1
165.224,232.856,1
333.706,418.12,2
228.282,186.607,1
446.524,107.942,0
438.632,136.783,0
449.406,131.609,0
201.241,410.636,2
268.411,361.23,2
305.583,333.311,2
199.813,202.901,1
467.082,113.524,0
479.74,162.028,0
477.085,176.938,0
225.261,415.454,2
281.744,341.462,2
247.769,379.801,2
380.675,220.238,0
450.24,182.245,0
366.67,359.298,2
211.61,240.626,1
449.489,132.983,0
235.616,189.105,1
215.232,177.104,1
271.398,382.239,2
446.826,215.007,0
198.457,143.001,1
250.432,367.991,2
268.9,305.142,2
366.162,227.824,0
305.181,337.396,2
445.708,178.808,0
396.261,173.211,0
432.388,137.818,0
310.824,336.9,2
444.718,159.501,0
506.89,102.497,0
196.889,120.373,1
474.047,200.593,0
437.916,108.913,0
175.546,127.995,1
213.081,209.518,1
125.621,151.893,1
433.518,148.756,0
436.441,212.16,0
387.106,238.237,0
499.862,140.673,0
204.823,95.696,1
347.395,392.715,2
479.085,186.759,0
184.118,182.975,1
421.363,177.389,0
236.367,366.736,2
245.943,363.542,2
471.934,166.376,0
128.223,141.744,1
412.138,151.601,0
409.611,253.635,0
277.078,370.841,2
151.853,130.201,1
484.412,149.513,0
437.439,172.593,0
431.944,154.585,0
427.434,112.889,0
432.828,140.115,0
370.346,246.601,0
213.258,341.293,2
161.501,179.308,1
184.97,117.439,1
190.337,205.748,1
429.821,199.175,0
470.453,165.288,0
410.265,149.455,0
207.796,219.116,1
349.757,365.702,2
313.668,345.925,2
356.728,343.655,2
189.465,128.422,1
303.954,373.068,2
278.133,396.284,2
205.23,137.454,1
140.214,181.114,1
434.05,133.188,0
465.325,227.689,0
195.05,162.541,1
271.227,428.737,2
229.444,118.093,1
469.691,198.255,0
294.004,376.219,2
433.085,140.77,0
319.449,323.333,2
215.164,185.95,1
453.925,187.164,0
271.096,412.868,2
153.178,151.781,1
448.866,150.979,0
203.912,203.733,1
459.423,184.796,0
277.409,384.001,2
181.903,147.497,1
